beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
dale farm limited,UK,United Kingdom,project,Northern Ireland,,,,,
burnell training for life,UK,United Kingdom,project,England,East of England,,,,
locomotivation ltd.,UK,United Kingdom,project,England,East Midlands,,,,
inter training services limited,UK,United Kingdom,project,England,London,,,,
nestor primecare services limited,UK,United Kingdom,project,England,East of England,,,,
dk leisure ltd t/a bushtown hotel,UK,United Kingdom,project,Northern Ireland,,,,,
association of colleges in the eastern,UK,United Kingdom,project,England,East of England,,,,
business in the community,UK,United Kingdom,project,England,East of England,,,,
ev-u solutions limited,UK,United Kingdom,project,Northern Ireland,,,,,
ultra training limited,UK,United Kingdom,project,England,South West,,,,
red electrics limited,UK,United Kingdom,project,Northern Ireland,,,,,
design by front limited,UK,United Kingdom,project,Northern Ireland,,,,,
cambridge regional college,UK,United Kingdom,project,England,London,,,,
grimsby institute of further and higher,UK,United Kingdom,project,England,Merseyside,,,,
citb,UK,United Kingdom,project,England,North West,,,,
ultra training limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
pera training limited,UK,United Kingdom,project,England,East Midlands,,,,
havering college of further and higher,UK,United Kingdom,project,England,London,,,,
british army,UK,United Kingdom,project,England,West Midlands,,,,
atg training,UK,United Kingdom,project,England,East of England,,,,
asset management (ireland) limited,UK,United Kingdom,project,Northern Ireland,,,,,
dundee college,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
association of town centre management,UK,United Kingdom,project,England,East of England,,,,
p.r.p. training limited,UK,United Kingdom,project,England,South East,,,,
sealladh na beinne moire,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
community housing cymru,UK,United Kingdom,project,Wales,Wales,,,,
london borough of croydon taberner house park lane croydon cr9 3js,UK,United Kingdom,project,England,London,,,,
chester district housing trust,UK,United Kingdom,project,England,North West,,,,
profound services limited,UK,United Kingdom,project,England,Merseyside,,,,
kirklees college,UK,United Kingdom,project,England,North East,,,,
complete beverage services ltd,UK,United Kingdom,project,Northern Ireland,,,,,
harold nicholson & ruth nicholson,UK,United Kingdom,project,Northern Ireland,,,,,
arden university limited,UK,United Kingdom,project,England,East of England,,,,
saks (education) limited,UK,United Kingdom,project,England,West Midlands,,,,
15billion,UK,United Kingdom,project,England,London,,,,
the scottish government,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
the college of west anglia,UK,United Kingdom,project,England,North East,,,,
focus training & development ltd,UK,United Kingdom,project,England,South Yorkshire,,,,
ltm,UK,United Kingdom,project,England,East of England,,,,
twin training international limited,UK,United Kingdom,project,England,London,,,,
john edson,UK,United Kingdom,project,England,West Midlands,,,,
kwik-fit (gb) limited,UK,United Kingdom,project,England,East of England,,,,
the citizens trust (1.1.1),UK,United Kingdom,project,England,London,,,,
dransfield properties ltd,UK,United Kingdom,project,England,Yorkshire,,,,
intec business colleges limited,UK,United Kingdom,project,England,North East,,,,
community links,UK,United Kingdom,project,England,London,,,,
women like us,UK,United Kingdom,project,England,London,,,,
bromley housing association,UK,United Kingdom,project,England,London,,,,
qube qualifications and development limited,UK,United Kingdom,project,England,South West,,,,
mull and iona community trust,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
wfs technologies limited,UK,United Kingdom,project,Northern Ireland,,,,,
outsource vocational learning limited,UK,United Kingdom,project,England,Yorkshire,,,,
canterbury college,UK,United Kingdom,project,England,London,,,,
nbv ltd,UK,United Kingdom,project,England,East Midlands,,,,
talent training (uk) llp,UK,United Kingdom,project,England,West Midlands,,,,
united kingdom homecare association limited,UK,United Kingdom,project,England,South East,,,,
team enterprises limited,UK,United Kingdom,project,England,Merseyside,,,,
ingeus training limited,UK,United Kingdom,project,England,Merseyside,,,,
allpipe engineering limited,UK,United Kingdom,project,Northern Ireland,,,,,
stoke on trent college,UK,United Kingdom,project,England,North East,,,,
reaseheath college,UK,United Kingdom,project,England,East Midlands,,,,
filton college,UK,United Kingdom,project,England,South Yorkshire,,,,
blue orchid management consultants limited,UK,United Kingdom,project,England,North West,,,,
nordic pioneer limited,UK,United Kingdom,project,England,West Midlands,,,,
bmc (brooksby melton college),UK,United Kingdom,project,England,London,,,,
ats community employment limited,UK,United Kingdom,project,England,London,,,,
interactive development education limited,UK,United Kingdom,project,England,North East,,,,
delta print & packaging ltd,UK,United Kingdom,project,Northern Ireland,,,,,
millfields trust,UK,United Kingdom,project,England,South West,,,,
rewards training recruitment consultancy,UK,United Kingdom,project,England,East of England,,,,
new college stamford,UK,United Kingdom,project,England,London,,,,
redbridge college,UK,United Kingdom,project,England,South East,,,,
wiltshire college,UK,United Kingdom,project,England,London,,,,
babington business college limited,UK,United Kingdom,project,England,West Midlands,,,,
tribal education limited,UK,United Kingdom,project,England,West Midlands,,,,
gfirst limited,UK,United Kingdom,project,England,South West,,,,
qgs synergy limited,UK,United Kingdom,project,England,Merseyside,,,,
uk elearning limited,UK,United Kingdom,project,England,East Midlands,,,,
roots and shoots,UK,United Kingdom,project,England,London,,,,
somerset college,UK,United Kingdom,project,England,South West,,,,
"mr frank mccaughan, mr james mccaughan & mr francis farrell t/a quicktag",UK,United Kingdom,project,Northern Ireland,,,,,
eastleigh college,UK,United Kingdom,project,England,London,,,,
s & b automotive academy limited,UK,United Kingdom,project,England,Yorkshire,,,,
chesterfield college,UK,United Kingdom,project,England,Yorkshire,,,,
focus training & development ltd,UK,United Kingdom,project,England,East of England,,,,
janard training and assessment centre,UK,United Kingdom,project,England,North East,,,,
torridge training services limited,UK,United Kingdom,project,England,South West,,,,
north lindsey college,UK,United Kingdom,project,England,London,,,,
bishop auckland college,UK,United Kingdom,project,England,West Midlands,,,,
salford city college,UK,United Kingdom,project,England,North West,,,,
framework housing association,UK,United Kingdom,project,England,East Midlands,,,,
precision processing services ltd,UK,United Kingdom,project,Northern Ireland,,,,,
carillion construction limited,UK,United Kingdom,project,England,Merseyside,,,,
the prince's trust,UK,United Kingdom,project,Scotland,Highlands and Islands,,,,
crs (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
taxizapp ltd,UK,United Kingdom,project,Northern Ireland,,,,,
north west lifelong learning limited,UK,United Kingdom,project,Northern Ireland,,,,,
jtl,UK,United Kingdom,project,England,London,,,,
nelson and colne college,UK,United Kingdom,project,England,Merseyside,,,,
"eeips - enterprise, entrepreneurship & innovation promotion in smes",UK,United Kingdom,project,Northern Ireland,,,,,
quality fabrication ltd,UK,United Kingdom,project,Northern Ireland,,,,,
cloughbane farm foods limited,UK,United Kingdom,project,Northern Ireland,,,,,
future-wize limited,UK,United Kingdom,project,England,Yorkshire,,,,
garden state ltd,UK,United Kingdom,project,Northern Ireland,,,,,
tui uk limited,UK,United Kingdom,project,England,Merseyside,,,,
west northamptonshire development,UK,United Kingdom,project,England,East Midlands,,,,
paragon education & skills limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
sainsbury's supermarkets ltd,UK,United Kingdom,project,England,London,,,,
lb hackney (c/o 5,UK,United Kingdom,project,England,London,,,,
brinsworth training limited,UK,United Kingdom,project,England,East Midlands,,,,
scottish health innovations limited,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
in touch care limited,UK,United Kingdom,project,England,South Yorkshire,,,,
classic mineral water company limited,UK,United Kingdom,project,Northern Ireland,,,,,
uk training & development limited,UK,United Kingdom,project,England,South East,,,,
mccolgans quality food limited,UK,United Kingdom,project,Northern Ireland,,,,,
building crafts college,UK,United Kingdom,project,England,London,,,,
radius plastics ltd,UK,United Kingdom,project,Northern Ireland,,,,,
a4e ltd,UK,United Kingdom,project,England,East Midlands,,,,
telford college of arts & technology,UK,United Kingdom,project,England,South West,,,,
ambar systems ltd,UK,United Kingdom,project,Northern Ireland,,,,,
in-comm training services limited,UK,United Kingdom,project,England,West Midlands,,,,
motivation in learning limited t/a superstickers,UK,United Kingdom,project,Northern Ireland,,,,,
waste and resources action programme,UK,United Kingdom,project,Wales,Wales,,,,
mercia partnership (uk) ltd,UK,United Kingdom,project,England,North West,,,,
wiltshire college,UK,United Kingdom,project,England,West Midlands,,,,
craegmoor facilities company limited,UK,United Kingdom,project,England,West Midlands,,,,
contract services (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
marsh farm community,UK,United Kingdom,project,England,East of England,,,,
meadowhall centre (1999) limited,UK,United Kingdom,project,England,Yorkshire,,,,
sysco business skills academy limited,UK,United Kingdom,project,England,South Yorkshire,,,,
mccolgan quality foods limited,UK,United Kingdom,project,Northern Ireland,,,,,
thomas cook group uk limited,UK,United Kingdom,project,England,North East,,,,
hair and beauty industry training limited,UK,United Kingdom,project,England,South Yorkshire,,,,
tribal education ltd,UK,United Kingdom,project,England,South West,,,,
bury college,UK,United Kingdom,project,England,Merseyside,,,,
leicester engery agency - leicester city,UK,United Kingdom,project,England,East Midlands,,,,
cosmic,UK,United Kingdom,project,England,South West,,,,
ravensbourne 6 penrose way se10 0ew,UK,United Kingdom,project,England,London,,,,
eastleigh college,UK,United Kingdom,project,England,South Yorkshire,,,,
sda training limited,UK,United Kingdom,project,England,West Midlands,,,,
lifetime training group limited,UK,United Kingdom,project,England,South Yorkshire,,,,
aremis ltd,UK,United Kingdom,project,Northern Ireland,,,,,
a4e management ltd,UK,United Kingdom,project,England,South East,,,,
the vocational college limited,UK,United Kingdom,project,England,South East,,,,
north east finance (holdco),UK,United Kingdom,project,England,North East,,,,
quayside education centre,UK,United Kingdom,project,England,West Midlands,,,,
united kingdom homecare association limited,UK,United Kingdom,project,England,West Midlands,,,,
sainsbury's supermarkets ltd,UK,United Kingdom,project,England,East Midlands,,,,
department for business innovation and skills,UK,United Kingdom,project,England,West Midlands,,,,
training for travel limited,UK,United Kingdom,project,England,North West,,,,
carnell management service ltd,UK,United Kingdom,project,England,Yorkshire,,,,
solihull mbc,UK,United Kingdom,project,England,West Midlands,,,,
forestry commission wales,UK,United Kingdom,project,Wales,Wales,,,,
